GEO_ID,Total,White,Black,NativeAmerican,Asian,HawaiianAPI,Other,Twoplus,TwoplusOther,TwominusOther_Threeplus
06037480500,5417,3123,41,0,1428,0,342,483,132,351
06037480601,4188,1939,161,0,1160,0,168,760,356,404
06037480602,4149,2121,214,93,778,0,315,628,179,449
06037480702,4564,1288,127,0,2270,0,303,576,286,290
06037480703,4156,1946,132,0,1639,0,90,349,209,140
06037480704,4109,1553,313,18,1549,0,247,429,203,226
06037480802,3238,634,9,0,1182,9,914,490,416,74
06037480803,3145,1050,25,38,675,0,851,506,368,138
06037480804,4695,692,294,30,1998,0,1116,565,365,200
06037480901,4207,409,134,33,2419,0,1002,210,111,99
06037480902,4318,804,52,5,2243,32,822,360,254,106
06037480903,3116,378,14,4,1935,0,369,416,332,84
06037481001,4679,791,345,13,2420,0,980,130,74,56
06037481002,5571,887,57,76,2532,0,1540,479,232,247
06037481101,4076,1034,119,38,1858,0,696,331,212,119
06037481102,3707,870,144,17,1663,0,688,325,171,154
06037481103,5224,377,14,15,2806,0,1492,520,470,50
06037481201,4218,594,40,81,2470,0,602,431,328,103
06037481203,6170,1026,0,0,3147,0,1448,549,414,135
06037481300,3338,340,2,14,2204,0,733,45,24,21
06037481401,5198,502,89,0,3657,92,277,581,453,128
06037481403,3316,275,3,0,2545,54,312,127,47,80
06037481404,3933,380,6,0,3141,0,361,45,4,41
06037481500,4159,333,62,47,3124,0,400,193,176,17
06037481603,3450,197,0,87,2629,0,398,139,139,0
06037481604,3980,750,64,15,2198,0,855,98,85,13
06037481605,2806,166,37,44,1837,0,262,460,236,224
06037481606,5003,531,118,49,3191,56,801,257,231,26
06037481711,4609,353,20,0,4070,0,160,6,3,3
06037481712,5177,235,0,10,4281,0,526,125,94,31
06037481713,2876,210,0,16,2195,0,333,122,59,63
06037481714,2742,135,41,0,2270,0,180,116,85,31
06037481800,2307,512,1,6,1557,0,168,63,40,23
06037481901,5652,1597,101,65,1887,0,992,1010,717,293
06037481902,3255,563,190,20,1170,0,935,377,284,93
06037482001,2676,474,3,0,2008,0,24,167,19,148
06037482002,7210,1449,37,103,3920,26,1346,329,176,153
06037482101,4373,533,39,10,2785,0,790,216,147,69
06037482102,3188,561,65,4,1946,31,237,344,153,191
06037482201,3922,340,142,0,2751,0,447,242,162,80
06037482202,5022,388,40,188,3366,0,643,397,112,285
06037482301,5176,472,6,0,3692,126,343,537,508,29
06037482303,5075,351,0,134,3423,0,1037,130,121,9
06037482304,2842,377,29,0,1320,0,933,183,142,41
06037482401,3600,246,15,22,1962,0,1075,280,264,16
06037482403,3172,12,0,4,1702,0,1359,95,89,6
06037482404,3428,403,13,0,2159,0,666,187,54,133
06037482502,3519,229,61,0,2660,0,503,66,24,42
06037482503,3808,161,0,17,2789,0,664,177,12,165
06037482521,5279,500,17,0,3508,0,990,264,154,110
06037482522,4404,712,72,38,1981,0,1164,437,410,27
06037482600,6377,979,59,13,4342,0,707,277,124,153
06037482701,3807,587,105,48,1369,0,1341,357,337,20
06037482702,2462,391,44,65,1371,0,366,225,170,55
06037482801,4069,742,18,0,1778,0,811,720,701,19
06037500100,3601,1511,151,0,666,0,728,545,313,232
06037500202,4827,2213,45,13,1129,0,853,574,552,22
06037500203,4178,2550,29,0,142,0,783,674,605,69
06037500204,2256,1530,2,90,433,0,148,53,46,7
06037500300,2870,1211,46,17,386,0,641,569,498,71
06037500402,4766,1175,0,69,494,0,2621,407,333,74
06037500403,3497,1394,5,130,259,0,1249,460,405,55
06037500404,4173,1051,26,45,263,0,1706,1082,966,116
06037500500,2891,1144,0,20,68,0,1490,169,162,7
06037500600,5286,1035,0,102,122,0,3136,891,751,140
06037500700,7177,2297,58,96,241,0,3107,1378,1196,182
06037500800,5149,2629,8,70,26,0,1799,617,519,98
06037500900,5625,1828,77,50,293,0,2601,776,718,58
06037501001,3110,627,0,157,18,0,1730,578,541,37
06037501002,4469,1466,0,0,358,0,1981,664,576,88
06037501200,5134,1418,12,174,213,0,2498,819,679,140
06037501301,3067,1269,0,150,73,0,1064,511,413,98
06037501302,4425,2095,28,96,222,3,1092,889,860,29
06037501400,3093,918,56,85,50,0,1714,270,135,135
06037501501,2022,988,32,11,154,0,555,282,254,28
06037501503,5517,1707,80,383,177,24,2792,354,101,253
06037501504,3395,872,50,26,232,0,1977,238,199,39
06037501600,7041,3952,82,121,528,0,1292,1066,848,218
06037501700,3895,2024,63,0,101,0,991,716,661,55
06037501802,3360,1308,214,56,156,0,1252,374,249,125
06037501803,4970,1219,52,84,40,0,2793,782,471,311
06037501804,2266,552,65,0,38,0,1339,272,231,41
06037501900,4321,1705,20,97,153,0,1784,562,467,95
06037502003,2633,606,24,45,11,0,1615,332,305,27
06037502004,4061,750,87,95,147,0,2783,199,133,66
06037502005,4480,1609,20,14,10,0,2008,819,748,71
06037502100,4956,1452,77,22,295,19,1949,1142,928,214
06037502200,6994,2242,23,152,177,0,3393,1007,963,44
06037502303,8377,1820,314,6,25,0,5547,665,575,90
06037502401,5136,1272,39,394,141,0,2288,1002,974,28
06037502402,3494,1219,7,134,84,23,1630,397,310,87
06037502500,4096,1073,14,106,52,0,1963,888,750,138
06037502602,4178,1313,218,11,33,0,1771,832,694,138
06037502603,3259,989,175,14,49,0,1473,559,544,15
06037502604,3907,1097,3,413,36,0,1359,999,886,113
06037502700,7269,2468,217,113,208,15,2926,1322,981,341
06037502801,6452,2116,0,324,280,11,2759,962,911,51
06037502901,5821,2642,19,104,106,0,1509,1441,1237,204
06037503000,5836,1168,240,249,431,0,2996,752,752,0
06037503103,5646,1533,59,80,395,0,2756,823,723,100
06037503104,2493,415,0,26,164,173,1446,269,269,0
06037503105,3589,705,21,59,440,13,1987,364,204,160
06037503106,3755,890,21,115,187,0,2178,364,113,251
06037503201,3956,1122,18,17,387,0,2044,368,322,46
06037503202,4529,1777,41,34,448,0,1652,577,384,193
06037503301,3601,1371,19,0,249,0,1032,930,859,71
06037503302,5889,2032,32,44,277,14,2916,574,466,108
06037503401,7421,4093,4,207,331,150,1651,985,739,246
06037503402,3860,1564,9,16,285,0,1363,623,436,187
06037503501,7151,3747,44,19,525,0,1744,1072,931,141
06037503502,4234,1677,15,87,230,1,1600,624,566,58
06037503601,4317,1770,67,43,577,9,972,879,638,241
06037503602,4110,2025,2,0,1150,0,367,566,369,197
06037503701,4861,2519,170,67,280,0,1184,641,578,63
06037503702,5387,2604,159,46,434,6,1213,925,668,257
06037503704,4364,1004,38,0,2652,0,459,211,183,28
06037503705,2671,1335,137,3,842,0,72,282,73,209
06037503801,3622,1550,74,16,553,51,870,508,240,268
06037503802,5277,1506,142,39,1150,0,1587,853,529,324
06037503901,2275,953,7,18,656,0,281,360,356,4
06037503902,5367,3012,104,68,667,0,823,693,508,185
06037504001,5265,2897,122,0,975,0,747,524,189,335
06037504002,5457,2718,11,40,599,0,1377,712,593,119
06037504101,4919,1336,70,118,642,0,1837,916,803,113
06037504200,7427,1584,263,81,1131,313,3287,768,581,187
06037530005,3386,566,8,19,2087,0,456,250,120,130
06037530006,4913,1330,26,10,1168,10,2016,353,170,183
06037530007,6539,2324,7,364,1203,0,1830,811,754,57
06037530101,5452,1595,114,153,398,0,2579,613,432,181
06037530102,4706,1549,7,139,337,0,2135,539,534,5
06037530202,4176,1127,0,20,258,0,2017,754,654,100
06037530203,2520,1022,0,60,328,32,784,294,280,14
06037530204,4044,1221,0,83,286,0,1498,956,587,369
06037530301,2167,713,0,31,109,0,1042,272,272,0
06037530302,6424,2186,14,45,157,0,3213,809,758,51
06037530400,3723,914,78,18,844,0,1173,696,531,165
06037530500,4103,1540,10,92,150,0,1719,592,574,18
06037530603,4419,1174,57,78,87,0,2306,717,679,38
06037530700,2152,565,52,12,27,0,1292,204,204,0
06037530801,5773,1896,16,218,392,0,2942,309,211,98
06037530802,3190,871,0,45,142,6,1866,260,230,30
06037530901,3916,580,16,33,14,0,2877,396,377,19
06037530902,4058,1405,13,77,68,0,2244,251,215,36
06037531000,5136,1386,0,30,0,5,3154,561,269,292
06037531101,4833,652,0,363,0,0,2976,842,842,0
06037531102,2485,570,15,26,40,14,1649,171,171,0
06037531201,4118,880,24,0,0,20,2923,271,271,0
06037531202,4252,942,105,0,40,0,2727,438,426,12
06037531301,5360,1495,37,477,57,0,2697,597,521,76
06037531302,5549,2365,0,104,81,0,2368,631,548,83
06037531502,3085,974,0,68,0,0,1529,514,494,20
06037531503,2652,789,0,48,0,0,1380,435,435,0
06037531504,4097,1014,0,69,0,0,2252,762,752,10
06037531602,3819,963,23,118,0,8,1854,853,787,66
06037531603,3665,980,21,89,14,30,2228,303,254,49
06037531604,3255,735,0,5,0,0,2132,383,378,5
06037531701,5692,1387,91,20,26,0,3546,622,436,186
06037531702,4946,2388,35,140,8,0,1838,537,457,80
06037531800,4780,1238,0,173,0,0,3038,331,331,0
06037531901,6531,1798,37,267,48,0,2732,1649,1596,53
06037531902,4217,1433,21,24,55,0,2134,550,538,12
06037532001,3139,1447,0,33,5,0,1469,185,136,49
06037532002,3414,968,0,188,182,0,1590,486,486,0
06037532101,7044,1841,38,210,418,0,3569,968,852,116
06037532102,3521,1335,10,41,510,1,970,654,583,71
06037532200,6983,2588,308,304,259,0,1971,1553,1415,138
06037532302,4588,1567,19,207,45,0,1772,978,968,10
06037532303,4399,1365,52,161,152,0,1924,745,416,329
06037532304,4119,1411,292,189,45,0,1228,954,793,161
06037532500,3833,1036,115,94,55,0,2007,526,526,0
06037532605,4129,1095,37,6,33,0,2267,691,608,83
06037532606,3987,1771,30,78,1,18,1606,483,439,44
06037532607,4943,2000,46,9,78,58,1742,1010,1004,6
06037532700,3306,1149,88,42,24,0,1182,821,810,11
06037532800,4392,1564,95,0,24,0,2008,701,662,39
06037532900,6620,2514,317,0,61,0,2599,1129,1030,99
06037533001,4502,870,342,70,14,0,2402,804,804,0
06037533002,2403,811,82,52,0,0,673,785,777,8
06037533103,3211,1051,45,29,0,0,1441,645,645,0
06037533104,4451,1901,3,121,42,0,1087,1297,1072,225
06037533105,2419,480,0,97,0,0,1540,302,276,26
06037533108,4751,1553,9,72,40,21,2120,936,877,59
06037533201,2421,909,0,50,0,0,1002,460,460,0
06037533204,4451,1731,0,100,92,44,1973,511,482,29
06037533300,2993,1020,0,69,25,0,1050,829,829,0
06037533401,4923,1514,0,135,0,0,2004,1270,1270,0
06037533402,3770,1569,0,183,0,0,1270,748,742,6
06037533403,2505,958,45,85,32,0,1061,324,309,15
06037533501,2852,569,0,38,0,0,1580,665,665,0
06037533504,4045,1470,8,35,20,0,2014,498,494,4
06037533601,4279,1799,18,122,183,0,789,1368,1321,47
06037533602,4932,2272,346,8,136,0,939,1231,1158,73
06037533603,6407,3014,63,72,0,0,1643,1615,1591,24
06037533701,3009,1005,11,35,49,0,1515,394,394,0
06037533702,3568,1246,0,88,13,4,1375,842,836,6
06037533703,4241,1434,191,5,66,0,1831,714,714,0
06037533803,5775,2830,35,7,70,18,1402,1413,1374,39
06037533804,3524,1321,3,43,0,0,906,1251,1215,36
06037533805,3816,1728,98,81,38,0,571,1300,1252,48
06037533806,3791,2172,0,32,0,0,1095,492,492,0
06037533901,5083,2201,231,171,0,0,1291,1189,967,222
06037533902,4454,1847,0,0,0,9,510,2088,2070,18
06037534001,5142,2151,0,10,0,0,1207,1774,1712,62
06037534002,4064,1606,21,0,104,0,548,1785,1739,46
06037534101,1931,868,22,51,0,15,420,555,546,9
06037534102,5912,2696,85,25,8,0,1021,2077,2013,64
06037534201,4169,2017,22,14,25,0,976,1115,1115,0
06037534202,5258,2643,171,57,3,0,1107,1277,1263,14
06037534203,3250,1340,0,0,23,5,899,983,965,18
06037534301,4104,1533,78,0,0,0,653,1840,1826,14
06037534302,3861,1511,92,0,10,0,948,1300,1300,0
06037534403,3100,783,8,12,0,0,1066,1231,1209,22
06037534404,3244,1559,0,50,6,8,736,885,817,68
06037534405,4000,1792,0,69,37,0,767,1335,1303,32
06037534406,4348,1654,13,0,0,0,1167,1514,1514,0
06037534501,5651,1864,3,120,28,0,1935,1701,1562,139
06037534502,3403,1603,0,82,0,0,701,1017,1005,12
06037534700,4448,1461,0,34,9,0,1757,1187,1099,88
06037534802,2649,1033,13,262,28,0,764,549,526,23
06037534803,4749,1918,0,0,47,0,1609,1175,1157,18
06037534804,4363,1297,0,35,29,0,2351,651,506,145
06037534900,5790,1671,57,183,20,0,2620,1239,1239,0
06037535001,4176,1038,198,54,0,13,1946,927,892,35
06037535002,3670,1147,127,51,28,0,1602,715,527,188
06037535101,7994,2105,538,104,24,0,2809,2414,2148,266
06037535102,4570,1073,442,106,14,0,2405,530,530,0
06037535200,6043,1108,882,283,0,0,2451,1319,1205,114
06037535300,6232,1635,200,66,7,0,2800,1524,1513,11
06037535400,3434,934,287,119,0,0,1524,570,570,0
06037535501,3234,1220,46,16,0,0,1298,654,654,0
06037535502,5345,1223,42,7,79,0,2264,1730,1578,152
06037535503,2375,704,18,27,24,0,1261,341,336,5
06037535603,3841,1627,162,65,30,34,1696,227,163,64
06037535604,4256,1157,20,11,10,0,2004,1054,1025,29
06037535605,4546,1181,0,31,0,0,2447,887,839,48
06037535606,1874,472,0,7,0,0,912,483,483,0
06037535607,4469,1887,51,10,0,0,1708,813,807,6
06037535701,5413,1493,0,42,294,0,2490,1094,1070,24
06037535702,6478,2111,3,0,25,0,3066,1273,910,363
06037535802,5829,2661,56,114,9,22,1857,1110,1044,66
06037535803,3607,1253,0,0,8,24,1448,874,874,0
06037535804,6025,2318,49,113,0,0,1203,2342,2298,44
06037535901,5953,2051,0,99,0,0,2722,1081,977,104
06037535902,6059,2272,79,65,24,87,2243,1289,1249,40
06037536000,3169,1421,31,84,0,0,939,694,528,166
06037536102,3483,1054,102,127,0,0,1323,877,809,68
06037536103,5319,2004,69,0,18,0,2288,940,894,46
06037536104,3395,1871,101,137,45,0,1109,132,128,4
06037536201,3452,1570,54,188,17,0,1229,394,352,42
06037536202,4259,1207,60,65,0,0,2005,922,898,24
06037540000,7373,2432,158,112,132,0,2973,1566,1488,78
06037540101,6359,2618,509,47,0,11,2245,929,884,45
06037540102,5831,1523,631,100,0,39,2375,1163,1035,128
06037540201,2270,956,9,133,40,0,708,424,385,39
06037540202,6888,3063,294,103,170,0,1800,1458,1441,17
06037540203,5694,1927,414,113,3,0,2293,944,864,80
06037540300,4363,1677,35,79,76,0,1630,866,840,26
06037540400,1907,743,187,0,0,0,875,102,102,0
06037540501,5500,2403,393,41,50,0,1790,823,774,49
06037540502,6850,1611,580,187,0,0,2878,1594,1563,31
06037540600,4595,1026,1095,0,0,0,1644,830,786,44
06037540700,3066,843,880,0,39,0,884,420,278,142
06037540800,5671,941,2716,3,78,0,612,1321,787,534
06037540901,5194,1031,1367,345,39,0,1361,1051,1025,26
06037540902,4222,146,2328,50,0,3,894,801,721,80
06037541003,4677,671,2224,36,145,0,1098,503,178,325
06037541100,3031,633,983,76,41,0,626,672,536,136
06037541200,6156,615,3528,9,50,0,1494,460,311,149
06037541300,5417,520,1256,0,124,9,2426,1082,1037,45
06037541401,3523,671,465,0,152,0,1979,256,236,20
06037541402,3586,1232,570,10,37,0,1306,431,431,0
06037541500,5225,1857,665,39,28,0,1532,1104,1104,0
06037541603,2957,673,211,0,29,0,1547,497,486,11
06037541604,5252,1454,438,12,18,0,2084,1246,1154,92
06037541605,5225,1338,952,19,256,0,1675,985,869,116
06037541606,2813,654,273,43,0,11,1030,802,802,0
06037541700,6092,1840,501,138,15,0,2486,1112,1072,40
06037541801,5496,849,1496,28,1,0,2343,779,509,270
06037541802,4880,1096,894,0,50,0,1590,1250,1145,105
06037542000,5231,868,1155,99,102,0,1592,1415,1415,0
06037542103,3420,970,420,0,2,0,1122,906,895,11
06037542104,4280,1057,191,78,3,104,1063,1784,1761,23
06037542105,5156,1126,568,0,0,0,1741,1721,1714,7
06037542106,2581,426,328,51,74,0,1078,624,616,8
06037542200,7059,424,2166,0,8,0,2182,2279,2165,114
06037542401,4331,688,1774,34,1,82,1161,591,578,13
06037542402,3972,761,1190,35,3,0,1046,937,687,250
06037542501,4108,551,1330,0,15,0,1358,854,807,47
06037542502,5094,1542,1163,48,0,0,1448,893,882,11
06037542601,3366,1002,392,36,7,0,1460,469,469,0
06037542602,5430,1152,1493,0,0,0,1650,1135,1002,133
06037542700,5824,877,932,0,0,0,2780,1235,1235,0
06037542800,3246,485,1608,41,1,0,574,537,440,97
06037542900,3227,666,496,78,1,9,1652,325,298,27
06037543000,3838,274,2126,93,83,0,940,322,322,0
06037543100,6991,1400,2553,6,156,0,1925,951,523,428
06037543201,3460,286,991,7,25,0,1349,802,784,18
06037543203,4207,812,399,0,51,0,1419,1526,1496,30
06037543304,6863,487,5231,0,277,0,54,814,381,433
06037543305,3783,779,827,83,183,36,1327,548,459,89
06037543306,7231,1954,740,184,1973,635,838,907,319,588
06037543321,5776,578,3196,0,1244,6,136,616,244,372
06037543322,7040,346,5232,0,158,295,387,622,79,543
06037543400,3621,573,827,32,483,0,1359,347,220,127
06037543501,6280,1529,445,0,3036,110,646,514,300,214
06037543502,4726,1198,299,34,1429,0,1193,573,372,201
06037543503,5817,1037,422,6,2692,0,1319,341,149,192
06037543601,4635,1031,278,0,1550,100,504,1172,1041,131
06037543603,3810,787,929,63,1216,0,154,661,60,601
06037543605,4082,1091,300,0,1848,72,380,391,302,89
06037543606,3805,804,348,125,1429,13,428,658,448,210
06037543607,5123,852,329,0,2569,18,768,587,412,175
06037543701,3096,584,7,0,1224,107,623,551,420,131
06037543703,4137,1057,244,3,1149,0,871,813,648,165
06037543704,3227,864,77,106,1127,78,653,322,107,215
06037543705,3318,642,153,0,1013,0,697,813,562,251
06037543801,4805,1251,426,66,1318,41,700,1003,675,328
06037543803,4232,872,259,0,1747,96,703,555,490,65
06037543804,4243,697,272,0,2294,0,566,414,320,94
06037543903,3852,684,119,9,1360,24,886,770,579,191
06037543905,4556,1519,415,28,239,93,1696,566,326,240
06037544001,4079,1605,272,33,657,119,877,516,441,75
06037544002,3740,1566,178,43,597,68,950,338,204,134
06037550101,3820,829,14,0,272,31,2248,426,415,11
06037550201,2979,951,67,29,301,0,1411,220,167,53
06037550202,5253,1750,201,90,537,0,1930,745,601,144
06037550301,4631,960,243,35,946,0,1219,1228,997,231
06037550501,3901,767,512,249,103,0,1581,689,583,106
06037550502,4225,1881,72,0,346,0,1465,461,327,134
06037550601,6363,2497,372,32,419,0,1790,1253,1143,110
06037550602,4036,1880,28,0,372,0,1059,697,580,117
06037550700,6466,2498,59,17,815,0,1394,1683,1593,90
06037550801,4686,2189,16,41,94,0,1017,1329,1258,71
06037550802,2038,1131,94,2,36,3,577,195,195,0
06037550901,4868,2310,213,0,572,0,1312,461,354,107
06037550902,5710,1826,85,145,942,0,1714,998,810,188
06037551001,2913,1011,7,43,102,0,829,921,847,74
06037551002,4250,1543,0,0,279,0,2047,381,337,44
06037551101,3913,1292,135,0,256,0,1747,483,413,70
06037551102,5419,1423,354,10,195,20,2429,988,950,38
06037551201,3652,1001,481,77,206,0,1492,395,339,56
06037551203,3778,1215,49,108,423,0,926,1057,993,64
06037551204,3530,1667,165,22,51,9,798,818,759,59
06037551300,5954,2233,172,56,437,23,2128,905,684,221
06037551401,4150,1908,135,133,289,0,1082,603,566,37
06037551402,5326,1967,344,176,263,2,1075,1499,1439,60
06037551501,4675,2560,138,41,460,23,888,565,424,141
06037551502,4797,1721,279,23,351,0,1469,954,858,96
06037551700,6208,1390,176,145,319,0,3231,947,755,192
06037551801,3180,949,173,45,186,0,1072,755,574,181
06037551802,4002,1329,44,145,414,0,1057,1013,629,384
06037551900,5286,1913,153,14,822,0,1668,716,715,1
06037552001,3956,1201,203,88,564,0,1526,374,340,34
06037552002,3457,886,114,67,549,19,1451,371,320,51
06037552100,5964,1510,327,0,809,0,2371,947,750,197
06037552200,5780,1419,470,126,618,25,2520,602,529,73
06037552301,4494,641,541,0,677,24,2241,370,264,106
06037552302,4260,1782,223,0,595,47,1126,487,280,207
06037552400,2367,666,13,182,210,0,1004,292,222,70
06037552601,5487,1309,135,161,57,61,2909,855,783,72
06037552602,3677,967,129,137,971,17,1114,342,229,113
06037552700,6568,1523,157,7,1428,0,2545,908,812,96
06037552800,5850,1136,337,244,543,28,2565,997,842,155
06037552900,6466,2009,335,55,847,412,2134,674,540,134
06037553000,5155,1312,254,0,650,28,2032,879,689,190
06037553100,6686,1604,938,0,840,0,1911,1393,1098,295
06037553201,4057,944,444,33,265,0,1501,870,762,108
06037553202,3552,1085,283,4,240,0,1479,461,418,43
06037553300,3511,851,115,0,370,14,790,1371,1321,50
06037553400,3789,1147,166,94,109,95,1402,776,766,10
06037553502,4014,1107,301,256,229,0,996,1125,1035,90
06037553503,3236,663,344,24,27,0,1376,802,740,62
06037553504,4756,1106,350,39,116,0,2036,1109,1036,73
06037553601,4732,642,327,83,81,0,2773,826,781,45
06037553602,4844,1433,892,105,214,0,1486,714,714,0
06037553701,3922,1257,127,32,72,0,1830,604,593,11
06037553702,4758,1059,382,41,66,0,2160,1050,1042,8
06037553801,4397,633,440,0,101,0,2379,844,823,21
06037553802,6492,1216,806,40,799,0,2245,1386,1352,34
06037553901,6278,1075,455,111,167,0,3072,1398,1232,166
06037553902,5826,832,327,165,162,124,2971,1245,928,317
06037554001,4503,1513,226,86,567,0,1687,424,269,155
06037554002,6005,1618,534,79,648,0,2502,624,474,150
06037554101,3164,643,230,244,477,0,1187,383,375,8
06037554105,4409,1242,767,55,752,15,1194,384,327,57
06037554106,3998,854,487,4,601,0,1287,765,508,257
06037554201,3599,1173,315,102,284,0,1238,487,433,54
06037554203,3874,790,438,24,239,216,1330,837,263,574
06037554204,4668,1379,728,32,273,0,1733,523,405,118
06037554301,3426,820,328,36,215,0,1572,455,455,0
06037554302,4162,480,319,220,515,96,1790,742,718,24
06037554403,5610,1413,1198,0,550,22,1740,687,514,173
06037554404,4673,889,517,22,746,122,1877,500,356,144
06037554405,3566,1115,647,29,599,0,856,320,268,52
06037554406,4889,1203,1073,15,857,0,1131,610,410,200
06037554511,4078,473,526,0,2651,31,129,268,46,222
06037554512,6739,875,355,15,4357,0,276,861,435,426
06037554513,2498,325,124,33,1604,115,67,230,47,183
06037554514,4493,931,431,18,2227,0,438,448,308,140
06037554515,3297,385,385,9,2018,0,223,277,91,186
06037554516,3853,966,59,11,2722,0,0,95,49,46
06037554517,4402,523,300,40,2794,0,321,424,317,107
06037554518,5135,566,550,0,3582,0,126,311,39,272
06037554519,3393,295,227,14,2500,0,100,257,203,54
06037554521,6149,1576,735,0,2679,16,460,683,201,482
06037554522,4979,838,466,9,2599,0,563,504,249,255
06037554600,3987,1316,393,109,1243,0,596,330,148,182
06037554700,4167,725,28,140,576,0,1948,750,572,178
06037554801,2890,892,69,16,393,0,1058,462,423,39
06037554802,6229,1068,146,0,3711,32,1026,246,182,64
06037554900,7118,1367,461,63,2727,390,1450,660,348,312
06037555001,5379,1472,463,20,1723,0,984,717,613,104
06037555002,3947,1222,301,67,563,494,889,411,229,182
06037555105,6069,1101,818,128,1687,12,1644,679,565,114
06037555106,2727,526,370,54,623,0,947,207,135,72
06037555107,5620,1732,551,28,1553,16,1119,621,286,335
06037555202,3793,2210,85,0,610,0,221,667,414,253
06037555211,5626,671,10,195,531,23,3024,1172,1126,46
06037555212,5658,1473,19,119,600,0,2171,1276,1217,59
06037555300,5275,1832,356,46,388,0,2270,383,288,95
06037570001,4523,1991,310,12,1065,63,620,462,212,250
06037570002,2588,1088,427,29,345,0,531,168,136,32
06037570003,4039,2062,209,0,483,0,622,663,465,198
06037570100,3458,984,384,0,1062,61,593,374,225,149
06037570202,6479,971,881,162,790,94,2471,1110,758,352
06037570203,4132,889,734,0,60,228,1632,589,485,104
06037570204,4755,1307,529,103,754,0,1726,336,285,51
06037570303,4614,627,1069,194,271,306,1675,472,335,137
06037570304,5185,499,945,326,442,0,2461,512,419,93
06037570305,4204,375,935,275,120,0,1678,821,741,80
06037570306,3222,543,231,0,545,0,1345,558,485,73
06037570402,3248,516,1387,0,104,197,876,168,103,65
06037570403,3711,702,301,70,244,0,2249,145,141,4
06037570404,3972,795,543,59,118,26,1379,1052,671,381
06037570502,6026,837,1179,0,961,162,1890,997,777,220
06037570503,3903,552,156,95,417,0,2156,527,527,0
06037570504,3793,963,508,101,453,14,1454,300,162,138
06037570601,6205,1634,738,73,675,0,1925,1160,1011,149
06037570602,5624,952,564,54,2457,0,1148,449,278,171
06037570603,5331,882,2848,46,112,250,789,404,142,262
06037570701,7674,1684,1617,48,2025,21,1321,958,646,312
06037570703,3055,1048,369,0,632,5,434,567,302,265
06037570800,5488,2780,304,38,865,8,665,828,484,344
06037570901,5858,2728,95,65,894,83,636,1357,978,379
06037570902,3349,2192,64,20,302,17,362,392,268,124
06037571000,5571,3392,90,0,866,37,143,1043,386,657
06037571101,4904,3056,124,95,350,42,438,799,463,336
06037571102,3699,1842,388,8,554,0,375,532,346,186
06037571201,3843,2685,75,0,320,0,356,407,134,273
06037571202,3921,2126,402,83,577,19,183,531,339,192
06037571300,4784,2389,539,27,485,0,543,801,523,278
06037571400,5018,2183,439,23,898,14,796,665,273,392
06037571502,5033,1498,1021,79,1215,17,646,557,402,155
06037571504,5030,1868,682,0,964,0,1090,426,181,245
06037571505,3229,770,422,6,627,0,577,827,747,80
06037571600,2222,323,1276,0,68,0,393,162,127,35
06037571701,6655,2530,859,34,383,0,2046,803,739,64
06037571703,3462,705,512,117,500,0,1367,261,210,51
06037571704,3783,699,773,131,356,0,1240,584,439,145
06037571800,3217,1831,361,12,364,0,175,474,276,198
06037571900,5896,3125,784,0,751,0,569,667,328,339
06037572001,6205,3540,451,49,492,0,739,934,481,453
06037572201,5705,1762,928,67,1056,59,720,1113,778,335
06037572202,3439,1239,513,19,808,0,222,638,463,175
06037572301,3728,1151,132,17,729,57,1284,358,272,86
06037572500,3693,1430,408,30,898,0,525,402,286,116
06037572600,4849,1631,565,39,1440,88,504,582,458,124
06037572700,5194,1241,250,9,2553,227,768,146,86,60
06037573002,3761,1466,658,0,276,0,895,466,389,77
06037573003,1720,643,240,3,314,0,372,148,98,50
06037573004,4855,2223,1135,164,222,114,403,594,384,210
06037573101,4452,1565,1005,40,661,0,365,816,612,204
06037573102,2751,1402,394,0,243,0,417,295,186,109
06037573201,3977,1577,494,65,756,0,708,377,257,120
06037573202,6654,1772,1033,50,1679,0,1421,699,556,143
06037573300,3856,1272,681,0,892,0,584,427,390,37
06037573401,1507,559,218,6,269,0,223,232,41,191
06037573402,6929,2968,474,0,1456,83,891,1057,172,885
06037573403,3242,1091,407,38,918,0,338,450,109,341
06037573601,6370,4257,192,33,758,0,230,900,339,561
06037573700,5410,3698,124,17,659,18,300,594,296,298
06037573800,4197,2499,53,0,394,61,395,795,424,371
06037573902,2130,1402,44,0,391,0,80,213,131,82
06037574000,5178,3596,241,0,549,0,245,547,301,246
06037574100,5307,3141,311,124,854,1,214,662,204,458
06037574201,3141,1764,349,6,471,0,73,478,116,362
06037574202,2364,1491,128,27,273,0,209,236,130,106
06037574300,6323,5042,244,27,345,0,200,465,322,143
06037574400,5656,4142,98,33,639,73,180,491,178,313
06037574500,6582,4434,398,188,475,19,319,749,309,440
06037574602,1284,821,71,0,290,0,9,93,6,87
06037574800,3044,2005,289,0,248,0,58,444,175,269
06037574901,3867,2611,48,59,383,0,313,453,149,304
06037574902,5471,2471,1108,0,1023,32,488,349,149,200
06037575001,4108,2126,546,0,764,0,260,412,261,151
06037575002,4451,2384,568,9,717,0,515,258,102,156
06037575101,4115,1965,623,7,742,0,350,428,373,55
06037575102,4247,2267,373,31,558,0,764,254,217,37
06037575103,4980,2405,781,97,520,0,747,430,272,158
